ты можешь ли Левиафана 	На уде вытащить на брег?Ломоносов. Иов.Ср. Кесарская земля, аки рыба Левиафан своих ближних поедает.(Выписка из курантов о заморских делах и слухах.)Ср. (В море) Левиафан, которого ты сотворил, чтобы играть в нем.Пс. 103, 26.Ср. Можешь ли ты удою вытащить Левиафана?Иов. 40, 20.
ты моя — я твой 	(иноск.) — о любящих, принадлежащих, отдавшихся друг другуСр. Тебя не вырвут у меня:На век я твой и ты моя."Скажи зачем", романс.
ты сер, а я, приятель, сед 	Крылов. Волк на псарне.Намек на Наполеона, пытавшегося вступить в переговоры, и на Кутузова, видевшего в предложениях Наполеона хитрость и говорившего о Наполеоне: "Разбить меня он может, а обмануть — никогда".
ты скоро меня позабудешь{,} 	Но я не забуду тебя:Ты в жизни разлюбишь, полюбишь,А я никого никогда.В.Ю. Жадовская.
ты человек умный и не любишь пропускать того, что плывет в руки 	Я знаю, что за тобою, как за всяким, водятся грешки, потому что ты человек умный и не любишь пропускать того, что плывет в руки...Гоголь. Ревизор. 1, 1. Городн. Землянике.
тыкаться 	(с кем) — быть с кем-нибудь на тыСр. Du und du sein.Ср. Bist mit dem Teufel du und du,Und willst dich vor der Flamme scheuen.Göthe. Faust. 1.
тысячу раз(прав) 	иноск. гиперб.: совершенно, очень (прав)Ср. Михаил Васильевич совершенно серьезно заметил мне, что за такие (подложные) векселя миллионы платят. И он прав, он тысячу раз прав.А.А. Соколов. Тайна. 2, 6.См. пять тысяч раз.
тьма 	тма (тьма) тёммножествоСр. Тьма тмущая (народу).Ср. Тьмы тём злых пожеланий и проклятий летели сюда на эти звуки...Лесков. На ножах. 6, 16.Ср. Тма есть десять тысяч.Опис. Румянц.См. мириады.См. камарилья.
тьма кромешная 	(внешняя) — полный мракСр. ...Разорвана отнынеС прошедшим связь! Пережита пораКромешной тьмы — сияет солнце снова — И держит скипетр для правды и добраЛишь царь Борис — нет боле Годунова.Гр. А. Толстой. Царь Борис. 1. Борис.Ср. По всему видно, что скоро наступит время, когда угаснет солнце, свергнутся звезды с тверди небесной и настанет повсюду тьма кромешная!Загоскин. Юрий Милославский. 3, 4.Ср. Житье твое, Еремеевна, яко тьма кромешная. Пойдем-ка за трапезу, да с горя выпей сперва чарку.Фонвизин. Недоросль. 2, 6. Кутейкин.Ср. А сыны царства извержены будут во тьму внешнюю.Мат. 8, 12; 22, 13; 25, 30.См. трапеза.
тьма от чела, с посвиста пыль 	Ср. Летит, братец, он (Помпадур) туда, в свое место, словно буря, "тьма от чела с посвиста пыль ", летит и все одну думу думает: разорю! на закон наступлю! А ла Пьер ле Гран, значит.Салтыков. Помпадуры. 10.Ср. Державин о Суворове.
тьма света не любит, и злой доброго не терпит 	Ср. Тот только солнце любит смело...В ком чувство жизни вечно ново,Кто речи хитро не двоит,Чья мысль ясна, чье прямо слово,Чей дух свободен и открыт.К.С. Аксаков. Луна и солнце.Ср. Quis solem fallere possit?
тьма царствует 	(иноск.) — невежество (отсутствие света)См. темное царство.См. светлые личности, темные личности.См. мы люди темные.
тьмы низких истин мне дороже 	Нас возвышающий обман.Ср. Тьмы низких истин мне дорожеНас возвышающий обман.Оставь герою сердце! Что же,Он будет без него? тиран!А.С. Пушкин. Герой. 1830.Ср. "Лучше с умным в аду, чем с глупым в раю".Ср. Die Irrthümer eines grossen Geistes sind belehrender, als die Wahrheiten eines kleinen.Börne. Vermischte Aufsätze.Ср. Folg' eines Meisters Sinn;Mit ihm zu irren ist dir Gewinn.Göthe.
Sprüche in Reimen. Zahme Xen. 13.Ср. Em Wahn, der mich beglückt,Ist eine Wahrheit werth, die mich zu Boden drückt.Chr. M. Wieland. Idris u. Zenide. 3, 10.Ср. Where ignorance is bliss,'t is folly to be wise.Где неведение блаженство,Там глупо — быть умным.Gray. On the Prospect of Eton-College.Ср. Errare malo cum Piatone... quam cum istis vera sentire.Предпочитаю ошибаться с Платоном, чем думать истинное с этими (пифагорейцами).Cic. Tuscul. 1, 17, 39.Ср. Μετα κακου μηδ εις τον παράδεισονс глупым — и не в раю.Planud. 119.См. умная ложь лучше глупой правды.См. дай Бог с умным потерять, не дай Бог с дураком найти.
тьфу 	(звукоподр.) — плевок (ничего не стоящее), заменяет и самый плевок, выражающий негодованиеСр. "Тьфу дурак!"Ср. Коли рожу бьют, то закон определяет плату за честь, а не за рожу, ибо рожа сама по себе — тьфу!Вс. Крестовский. Петерб. трущобы. 6, 15.
тю-тю 	тютю (тю-тю)(иноск.) — ничего не осталось; исчезлоСр. Думал было я вот, мол, на Кубань-то пойду, рублев два ста тяпну... Ан оно и тю-тю! не выгорело. М. Горький. Челкаш. 1.Ср. Через неделю, через месяц — тютю: не только от капитала, но и от самого издателя и его издания, случается, не останется никаких следов! Вл. Ос. Михневич. Новогодний журнальный урожай („Новости", 5-го января 1897 г.).Ср. Моя яровая рожь вся тю-тю, до последнего зерна! Просверлили дыры в досках в полу и всю выпустили.Лесков. Юдоль. 23.Ср. Что, матушка, на бобах осталась! — с отчаянием и злобой корила Милочку мать: — гвардейская-то свадьба тю-тю!.. Вс. Крестовский. Вне закона. 1, 7.Ср. Тютю — игра в прятки (где я? ищи!)См. на бобах.См. выгореть.См. капитал.
тюлень 	(иноск.) — неповоротливый, лентяйСр. Он... был туг и неподвижен, как тюлень, а чтобы вызвать его из состояния покоя, требовалось что-нибудь необыкновенное. А.П. Чехов. Тина. 2.Ср. Какой вы, однако, тюлень, Володя! Вы все сидите, молчите... В вас совсем нет жизни и огня. А.П. Чехов. Хмурые люди. Володя.Ср. Вдруг дверью стукнули: "Кто там? Андрюшка! Ах, тюлень ленивый!" Лермонтов. Казначейша. 34.
тюремка не теремок, не потешна 	Ср. Когда сидишь в тюрьме, до песен ли уж тут? Крылов. Соловьи.См. на зеленой ветке.
тютю(тю-тю) 	(иноск.) — ничего не осталось; исчезлоСр. Думал было я вот, мол, на Кубань-то пойду, рублев два ста тяпну... Ан оно и тю-тю! не выгорело. М. Горький. Челкаш. 1.Ср. Через неделю, через месяц — тютю: не только от капитала, но и от самого издателя и его издания, случается, не останется никаких следов! Вл. Ос. Михневич. Новогодний журнальный урожай („Новости", 5-го января 1897 г.).Ср. Моя яровая рожь вся тю-тю, до последнего зерна! Просверлили дыры в досках в полу и всю выпустили.Лесков. Юдоль. 23.Ср. Что, матушка, на бобах осталась! — с отчаянием и злобой корила Милочку мать: — гвардейская-то свадьба тю-тю!.. Вс. Крестовский. Вне закона. 1, 7.Ср. Тютю — игра в прятки (где я? ищи!)См. на бобах.См. выгореть.См. капитал.
тюфяк 	(иноск.) — увалень, лентяй; бесхарактерныйСр. Леность непомерная, моциону никакого не имеет: целые дни сидит да лежит... тюфяк, совершенный тюфяк! Я еще его маленького прозвал тюфяком. Писемский. Тюфяк. 1.См. моцион.См. колпак.
тягаться 	(иноск.) — вести тяжбу, судитьсяСр. Терплю, сынок, позор за гордость нашу,Забыли мы, что с сильным не борись,С богатым не тянись. Островский. Тушино. 1.См. с сильным не борись, с богатым не тянись.
тяготеть 	куда, к чему (иноск.) — стремиться, быть влекому, примыкатьСр. Содержала (меблированные комнаты) барыня из евреек. Правда, она была "выкрестка", но всем своим существом тяготела к талмуду и кагалу. А.А. Соколов. Тайна. 14.См. тянет.См. кагал.
тягу(тягуна) дать(бегуна, лататы, сквозняка, деру) 	удиратьСр. Секут лакея пьяного -Попался в воровстве!..Лакей вскочил...Без сло/ва тягу дал. Некрасов. Кому на Руси.Ср. Полюбовник воротился,Начал петь, потом решилсяТягу поскорее дать. Мятлев. Гугеноты.Ср. Извольте видеть!.. Значит он от вашего долга тягача-то и задал. Мельников. На горах. 3, 10.Тягун — воришка (тянет из кармана, карманник; мошенник, из мошны).Тягуна дать — изобразить тягуна, удирать как тягуны (?).Тягу дать — дать (ногам?) движение (механ.).См. лыжи навострить.См. стречка дать.См. лакей.
тяжела шапка Мономаха 	Ср. 26-го января 1861 г. государь... в соединенном собрании Комитета министров и Главного комитета по крестьянскому делу... приглашал своих ближайших советников, откинув личные интересы и взгляды, действовать исключительно как государственные сановники, призывая на предстоящий труд их благословение Божие. Передающим это благословение своей стране и представляется он нам на своем памятнике в Москве с простертою рукою и приподнятой головою, на которой нередко шапка Мономаха прикрывала терновый венок. А.Ф. Кони. Памяти С.И. Зарудного (в Собрании Юрид. общ. 1899 г.).Ср. А посиди, да поговори с дамочкой — тяжелее мономаховой шапки скажется. Салтыков. В среде умеренности. 2. На досуге.Ср. Ох, тяжела ты, шапка Мономаха! А.С. Пушкин. Борис Годунов. Царь.Ср. Würde ist Bürde.Ср. Uneasy lies the head that wears a crown.Тяжело отдыхать голове, которую давит корона. Shakesp. King Henry IV. 2, 3, 1. K. Henry.Ср. Fasces sunt falces.См. интересовать.См. терновый венок.
тяжела! 	(иноск.) — о женщинах и животных в тягости; беременнаСр. Танцорки, как ни горячились,Не получили похвалы:Они не то чтобы ленились,Но вечно были тяжелы. Некрасов. Притча о "Киселе".
удочку забрасывать 	(иноск.) — попытаться извлечь пользу (намек на ужение рыбы)Ср. Матушка начала уже забрасывать удочку на тот счет, что... мне не мешало бы поступить в кадетский корпус на казенный счет...А.П. Чехов. Тайный советник.См. изрыбиться.
удрать штуку 	выкинуть (удрать) штуку(иноск.) — напроказить, поступить ловко, необычайно, неожиданноСр. Помяни же мое слово, что ярманка еще не покончится, а он удерет какую-нибудь штуку.Мельников. На горах. 1, 9.Ср. Вот выкинет штуку, когда в самом деле сделается генералом.Гоголь. Ревизор. 5, 7. Ляпкин-Тяпкин.Ср. Ну, выкинул ты штуку:Три года не писал двух словИ грянул вдруг как с облаков.Грибоедов. Горе от ума. 1, 9. Фамусов.См. как снег на голову.См. как с неба свалиться.См. колена выкидывать.См. ярмарка.
удружить 	(иноск. иронич.) — испортить дело, повредить кому (намек на "друзей")Ср. Удружил! — все дело испортилСр. Уж эти мне друзья, друзья!..А.С. Пушкин. Евг. Онегин. 4, 18.См. я тебе докажу дружбу.См. избави мя Боже от друзей, а с врагами я и сам справлюсь.
удручать 	(иноск.) — угнетать, отягощать, мучить, томить, подвергнуть нравственному гнету (намек на друченье друком — гнетом)Ср. В коридоре был удручающий воздух, пропитанный запахом дегтя и гнили, который тотчас же приводил в уныние и грусть всякого, вновь приходившего человека.Гр. Л.Н. Толстой. Воскресение. 1, 1.Ср. Злой тоской удрученаК Муравью ползет она.Крылов. Стрекоза и Муравей.Ср. Druck (нем.) — гнет (drucken, теснить, давить).Ср. Throng (англ.) — напирать, теснить (drängen).Ср. Truc (фр.) — толчок, удар; ход удачный, ловкий, искусный: от Truc — бильярд, получивший название свое от толкания одного шара (биль, билия — шар бильярдный) — другим.Ср. Trucco (ит.) — бильярдная игра, бильярд.См. коридор.
уж брать, так брать{...} 	Ср. Уж брать так брать,А то и когти что марать.Крылов. Вороненок.Ср. Бери, большой тут нет науки,Бери, что можно только взять.На что ж привешены нам руки,Как не на то, чтоб брать, брать, брать?Княжнин. "Ябеда" (ком.). Ср. Островский. Доходное место. 4, 8.Ср. А чтоб приятнее еще казался свет,Бери, лови, хватай все, что ни попадет.Фонвизин. К слугам моим.См. умрем, ничего с собою не возьмем.
уж в замке проснулись 	Мне слышался шорох и звук голосов."О нет! ВстрепенулисьДремавшие пташки на ветвях кустов".Жуковский. Эолова арфа.Ср. Прости, уж бледнеетРассветом далекий, Минвана, восток;Уж утренний веетС вершины кудрявых холмов ветерок."О нет! то зарницаБлестит в облаках.Не скоро денница!"...Там же.Ср. Es war die Nachtigall und nicht die Lerche.Tieck. (Shakesp. Romeo and Juliet. 3, 5.)Ср. It was the nightingale and not the lark.Это был соловей (вечер), а не жаворонок (утро).It was the lark, the herald of the morn,No nightingale...Shakesp. Romeo and Juliet. 3, 5.Ср. It is the hour when from the boughsThe nightingale's high note is heard;It is the hour when lover's vowsSeem sweet in every whisper'd word.Byron. Parisina, 1.Ср. "Между соловьем и жавронком" (о времени ночном) — с намеком на свидание Ромео и Юлии (в драме Шекспира).
уж виден холоп; серьга в ухе 	(серьга — признак рабства)Сергачи — плуты.Серёжа сергач, пройми ухо!Ср. (У слуги) бирюзовая сережка в ухе изобличала человека новейшего усовершенствованного поколения...Тургенев. Отцы и дети. 1.Ср. Если же он (продавшийся тебе на шесть лет — на седьмом) скажет тебе: не пойду я от тебя, потому что я люблю тебя и дом твой, потому что хорошо ему у тебя, то возьми шило и проколи ухо его к двери; и будет он рабом твоим на век.Второзак. 15, 16-17.Ср. Пусть господин его приведет его пред богов (т.е. судей; псалм. 81; 1, 2, 6) и поставит его к двери, или к косяку, и проколет ему господин его ухо шилом, и он останется рабом ему вечно.Исх. 21, 6.См. хам.
уж коли зло пресечь{, -} 	Забрать все книги бы да сжечь.Грибоедов. Горе от ума. 3, 21. Фамусов Скалозубу.(Девиз представителей мракобесия.)См. что смотрит правительство.См. ретроград.
уж лучше пей, да дело разумей 	Ср. По мне уж лучше — пей,Да дело разумей.Крылов. Музыканты.См. пей, да ума не пропей.См. пьян да умен, два угодья в нем.
ужаленный 	(иноск.) — оскорбленный, взбешенныйКак ужаленный (змеею, пчелою)Ср. (Помпадур прочел) "Воспрещается", вменяется в обязанность... он вскочил, как ужаленный, и с каким-то горьким, нервным смехом воскликнул: — После этого... после этого... зачем же мы, помпадуры, нужны?!Салтыков. Помпадуры. 7.См. помпадуры.
ужасно быть рабом страстей! 	(иноск.) — подчиняться им как рабСр. Ужасно быть рабом страстей!Кто раз их предался стремленью,Тот с каждым днем летит быстрейОт преступленья к преступленью.К.Ф. Рылеев. Святополк.См. рабом (своего слова) быть.
уже глагол времен, звучащий меди глас{,} 	Гражда/нам возвестил наставший утра час.Кн. A. А. Шаховской. Расхищенные шубы. 2.См. колокол.См. глагол времен.
ужимка 	(иноск.) — ломание, корченье, кривлянье, особенные телодвиженияСр. Ужиматься, кривляться, ломаться.Ср. (A дочки), можно ли воспитаннее быть!Умеют же себя принарядитьТафтицей, бархатцем и дымкой:Словечка в простоте не скажут, все с ужимкой.Грибоедов. Горе от ума. 2, 5. Фамусов.
узда 	(иноск.) — нравственная сила, средство, чтобы заставить людей действовать известным образомСр. Он... вызывал примером своим ревность в подчиненных, строго натягивая узды распущенной до него дисциплины...Б.М. Маркевич. Бездна. Пролог. 17.Ср. О мощный властелин судьбы!Не так ли ты, над самой бездной,На высоте, уздой железнойРоссию вздернул на дыбы.А.С. Пушкин. Медный всадник.См. на дыбы.См. дисциплинировать.
узду надеть(обуздать) 	(иноск.) — сдерживать силою, ограничить своеволие (намек на зауздывание лошади — одевание узды)Ср. Необузданный — своевольный.Ср. Надеть узду на себя не трудно — надо знать, для чего ты ее надеваешь...Маркевич. Бездна. Пролог. 14.Ср. И опять-таки вы слышали звон, да не уразумели, где он! Сказано: "запретить собрания наши", а уж никак это не касается нашего внутреннего устройства: на религию, на совесть узды класть нельзя.Писемский. Масоны. 1, 1.См. саврас без узды.См. слышал звон, да не знает, где он.
узел завязать 	(иноск.) — путать, вратьСр. Словно завязал узелок. Врет, врет — и нигде не оборвется.Гоголь. Ревизор. 2, 8. Городничий про Хлестакова.
узкий взгляд 	(иноск.) — ограниченный, мелочный (не широкий); одностороннийСр. "В тесном кругу суе/т узится взгляд".Ср. Не нравились княгине и узкие патриоты, и тогдашние космополиты.Лесков. Захудалый род. 2, 2.См. патриот.См. космополит.
узлом завязать 	Ср. Щелкоперы проклятые! Узлом вас всех завязать...Гоголь. Ревизор. 5, 7. Городничий.Ср. Я тебя узлом завяжу, в бараний рог сверну.Мих. Ник. Загоскина поговорка. Ср. Гоголь. Из записной книжки.См. в бараний рог согнуть.
узурпатор 	похититель (власти), незаконно владеющийСр. Если земля, по праву, принадлежит тому, кто на нее сел и распахал ее, то купцы — такие же узурпаторы, как и дворяне.Боборыкин. Ходок. 1, 14.Ср. Вся нация, освободившись от узурпатора, бросится в руки законного короля.Гр. Л.Н. Толстой. Война и мир. 1, 4.Ср. Usurpator — присвоитель (чужого, напр. трона).Ср. Usurpare (usu, пользуясь — rapere, похищать) — пользоваться незаконно.
узы 	(иноск.) — нравственно связывающее (намек на узы — оковы узника)Ср. Пожертвуй собой священным узам дружбы!... И я пожертвовал.Салтыков. Губернские очерки. 7. Горехвастов.Ср. Но гордый замысел забудь:Не привлечешь питомца музыТы на предательскую грудь.Неси другим наемны узы.А.С. Пушкин. Прелестнице.См. питомец.См. муза.
уйти в скорлупку 	(иноск.) — уединяться, прятаться от людей (как улитки в домик); как скорлупинные животные в свою скорлупуСр. Ты, кажется, решительно настаиваешь на широкой и открытой жизни? — "Да, ведь, уйти в скорлупку всегда успеем", — ответил Крысинский.А.А. Соколов. Тайна. 7.
уйти душой 	(иноск.) — направить мысли своиСр. Когда уйдешь душой в такие сферы, откуда все кажется ничтожным и тленным, нельзя никого винить в известных превращениях...Боборыкин. Поумнел. 15.
уйти{, обратиться} в слух 	(иноск.) — сосредоточенно прислушатьсяСр. Ксения, вся ушедшая в слух, благодарным взором следила за Ихоревым и думала: бедный, как он искренно... жалеет меня.А.А. Соколов. Тайна. 25.
указать(кому) двери 	(иноск.) — выслать вонСр. Может, он что-нибудь затевает... так мы с матушкой и двери покажем, у нас не долго!Островский. Не так живи, как хочется, а как Бог велит. 2, 7.Ср. Но, скажите, как посмеюПеть на старый лад один?Дверь укажут лиходею,А стихам его — камин.Кн. П.А. Вяземский. Гр. С.А. Мусиной-Пушкиной.См. камин.См. вот тебе Бог, а вот и порог.
укачали(укатали, уходили) бурку(сивку) крутые горки 	Ср. Укатали сивку крутые горки, и против рожна прати более не охота.Лесков. Соборяне. 1, 5.Ср. Все так же ли кипит в тебе кровь, по-прежнему ли одолевает тебя твоя молодость... Или уходили сивку крутые горки?..Салтыков. Губернские оч. 7. Лузгин.Ср. Да, кавказец! — воскликнул полковник, — укатали, брат, бурку крутые горки.Писемский. Люди сороковых годов. 2, 8.Ср. Посмотри ты на себя, такой ли ты был прежде. Что, брат, видно, укачали сивку крутые горки?Островский. Доходное место. 3. Мыкин.Ср. Il ne bat que d'une aile.См. был конь, да изъездился.См. против рожна прати.См. уходить.
уклонися от зла да купи козла! 	Ср. Уклонися от зла и сотвори благо.Псал. 33, 15.У евреев для очищения грехов народа вне стана или города сожигаем был козел (отпущения).Лев. 16, 7-11; 21, 2.См. козел отпущения.См. отыди от зла.
укокошить 	убитьСр. На всех донесете, а сами в монастырь уйдете... Но ведь я вас все равно укокошу, хоть бы вы и не боялись меня!Достоевский. Бесы. 3, 3, 2.Ср. Кокнуть — разбить, треснуть (кокнуться — биться яйцами; коко — яйцо).
уколоть 	(иноск.) — задеть, укоритьУкол — обида, укорСр. Пред вашею реальностью мне остается только преклониться, — подчеркнул он с каким-то ребяческим намерением уколоть ее в свою очередь.Б.М. Маркевич. Бездна. 11.Ср. Душа (Зарудного) была измучена бесплодными порывами к широкой деятельности и больными уколами его убеждениям, когда все в обществе стало охладевать к тому, что было ему так дорого...А.Ф. Кони. Памяти С.И. Зарудного (в Собр. Юрид. общ. 1899 г.).Ср. Редко произведение (Тургенева) печаталось прежде, чем он не прочтет его кому-нибудь из близких людей, не посоветуется; замечания возбуждали иногда спор, но принимались всегда без признака самолюбивого укола.Григорович. Литерат. восп. 14.См. реальный.См. подчеркнуть.См. охладить.
уконтентовать 	(иноск. иронич.) — одолжитьСр. Они только тем и взяли, что я в чужой квартире был. А ты, поди-ка, здесь со мной потолкуй, так я тебя уконтентую по своему.Островский. В чужом пиру похмелье. 2, 5.Ср. Contenter — удовлетворить (content, довольный).Ср. Contentile (continere, содержать, питать) — довольный.
укоренять{, вкоренять} 	(иноск.) — вселять и укреплять (намек на укрепление дерева и укрепление — корня, в почве)Ср. Укорениться (иноск.) — обжиться, привиться.
укоротить хвост 	(иноск.) — сбавить спеси; угроза
украли на двести, да и разделили вместе 	Ср. На что и время тратить нам!На младших не найдет управы там,Где делятся они со старшим пополам.Крылов. Крестьяне и Река.См. рука руку моет.
укромный уголок 	(иноск.) — уютное уединение свое, отдельное пристанище (намек на укромление, отделение, заграждение (Ср. кроме)Ср. Вошел господин... с которым читатель уже встретился в укромном уголке Елпидифора Павловича Акулина.Маркевич. Перелом. 1, 16.Ср. ...ВолкВ лес овцу затащил в укромный уголок.Крылов. Волк и Мышонок.Ср. Укромные местечки для наседок.Крылов. Лиса-строитель.
укрутиться 	(иноск.) — исчезнуть, точно вихрем унеслоСр. Куда он укрутился.
уксусом(воздухом) подбито 	(иноск.) — о шинели, платье без подкладки (франц.)Ср. Пробиралась хорошенькая, но болезненная, истощенная женщина... в каком-то старом бурнусишке, под которым дрожали окоченелые члены и который был искусно и тепло подбит одним только божьим ветром.Вс. Крестовский. Торные дороги. 9.Ср. Он бы сейчас угадал в толпе покупщиков... безместного бедняка в шинели, подбитой воздухом...Марлинский. Испытание. 2.Ср. Manteau doublé de vinaigre.Oudin. Curiosités françaises.Ср. Essig (нем.), vinegar (англ.), vinaigre (vin, вино — aigre, кислый) — уксус.Ср. Acetum (οξος - οξυς, острый, уксус).
улан 	конный воинСр. Эй вы уланы, малеваны дети.Цыганск. песня.Ср. И царя казанского, его улан и мурз к Москве привел.Летоп.Улан — конвой (конские чиновники в татарщину).
улегаться 	(иноск.) — о волнении, тревоге, страстях (как о буре): затихнуть, ослабевать, умаляться, успокоиться (как люди, улегшись, успокаиваются)
улепетывать 	(иноск.) — опрометью бежать (намек на бегство с несвязным от испуга приговариванием — лепетом)Ср. Злосчастный неудачник мгновенно без оглядки, улепетывает в соседний переулок...Григорович. Мой дядя Батурин.
улетело наше красное времечко! 	Ср. "Ты не такой! ты не такой!" — Да, знаю, матушка, что не такой, нельзя же вечно таким быть, прошли прекрасные дни в Аранжуэце... Ведь уже год женаты...А.В. Амфитеатров. Быть бычку на веревочке.Ср. И тех нет уж и дней,Что летели стрелой.Кольцов. "Не скажу никому".Ср. Die schönen Tage in Aranjuez sind nun zu Ende.Прекрасные дни Аранжуэца пришли к концу.Schiller. Don Carlos. 1, 1. Domingo.Ср. Körner. Die Gouvernante. VIII. Luise.Ср. Ils sont passés ces jours de fête!Anseaume. Le tableau parlant (1769). comp. Grétry.Ср. εκλέλοιφ' εορτας, αις πάροιθ' ηγαλλόμην.Прошли праздники, которыми прежде восхищались.Euripid. 453-54. Троянки.См. женится, переменится.См. теперь уж я не тот.
улетучиться 	(иноск. шут.) — незаметно улизнуть, исчезнуть (намек на незаметное улетучивание паров, газов)Ср. Решение, которое я принимала, совершенно улетучивалось через час, при его появлении...Н.С. Лесков. Рассказы кстати. Посмертный очерк.Ср. Множество неповинной молодежи арестовали... Иринарх, к счастью, успел этого избегнуть и улетучиться...Маркевич. Перелом. 3, 5.Ср. Пока они прочтут да пошлют, а меня здесь и след простыл. Успею улетучиться.Там же. 3, 10.Ср. Verduften (Duft, пар, запах) — испариться, улетучиться.См. след простыл.См. улизнуть.
утопать 	(в неге — роскоши — успехах) — иноск.: всецело предаться (чему-нибудь), теряться в чем, гибнуть как тонет предмет в водеСр. Утопить — погубить.Ср. В конце помпадурских любовных предприятий никогда ничего не стояло, кроме погибели... помпадуры сами влеклись к ней и утопали в море утех.Салтыков. Помпадуры. 11.Ср. Он тонет в мысли о Мариорице, как птица севера в теплой, благоухающей атмосфере мая.Н.И. Лажечников. Ледяной дом. 27.Ср. Но как боялся! как боялся!...Когда мой ближний утопалВ волнах существенного горя.Некрасов. Поэт и гражданин.Ср. Она исчезла, утопаяВ сиянье голубого дня,И так запела, улетая,Как бы молилась за меня.Ф.А. Туманский. Птичка.Ср. Иные, лучшие мне дороги права...По прихоти своей скитаться здесь и там,Дивясь божественным природы красотам,И пред созданьями искусств и вдохновеньяБезмолвно утопать в восторгах умиленья...А.С. Пушкин. Из VI Пиндемонте.Ср. И за протекшие страдания моиВ награду пламенной любвиТеперь в восторгах утопаю.Рылеев. Счастливая перемена.См. восторг любви.См. окунуться.
утопия 	Утопист.Утопический.Ср. Ежели встретишь человека, который будет приглашать тебя в качестве попутчика в страну утопий, то жди покуда не будет тебе выдана подорожная.Салтыков. Круглый год. 1-е августа.Ср. Без утопий истинно плодотворная деятельность невозможна... ежели правда, что утопия не имеет права на немедленное практическое осуществление, то несомненно и то, что плодотворное ее действие на инициаторские силы человеческого разума все-таки остается вне всякого спора.Салтыков.
Письма из провинции.Ср. В июньском № моего дневника 1876 г. я сказал, что Константинополь, рано ли, поздно ли, должен быть наш. Я хоть и назвал тогдашнюю статью мою "утопическим пониманием истории", — но сам я твердо верил в свои слова и не считал их утопией...Достоевский. Дневник 1877 г. Март. 1, 1.Ср. Все вокруг стола — и скокВ кипень совещанья.Утопист, Идеалог,Президент собранья...Д.В. Давыдов. Современная песня.Ср. Les utopies ne sont souvent que des vérités prématurées.Lamartine. Les Girondins.Ср. Utopia (ου-τόπος) — не-страна, небывалая, идеальная, фантастическая страна.Ср. Thomas Morus 1516. De optima republicae statu deque nova insala "Utopia" — о лучшем состоянии государства и о новом острове "Утопия".См. инициатива.См. schlaraffenland. См. pays de Cocagne.
утренняя Киприда 	(звезда Венера)Ср. Прекрасны вы, брега Тавриды...При свете утренней Киприды...А.С. Пушкин. Отрывки из путешествия Онегина.См. киприда.См. венера.См. веспер.
утрировать 	преувеличивать, вдаваться в крайностиУтрировка.Ср. Моего братца, который с детства страдал самою утрированною деликатностью, он... оставил на бобах.Лесков. Обойденные. 1, 2.Ср. Единственный во всем уезде портной... одевал нас в костюмы, которые даже карикатурист назвал бы утрировкой и шаржем.А.П. Чехов. Тайный Советник.Ср. Outrer — преувеличивать.Ср. Ultra (лат.) — сверх, свыше, более.См. оставить на бобах.См. деликатность.См. костюм.См. карикатура.См. шарж.
утро вечера мудренее 	Думай ввечеру, а делай поутру.Ср. Утро вечера мудренее... Завтра потолкуем, как следует.Тургенев. Два приятеля.Ср. Молись Спасу, да ложись спать; утро вечера мудренее.Афанасьев. Соч. 2, 295.Ср. Ну, нет, так нет!.. Подождем утра, авось что другое придумаем — утро вечера мудренее! А теперь, ребятушки, пора бы и соснуть.Гр. А. Толстой. Кн. Серебряный. 19.Ср. Несчастные люди, чтоб не гневать Бога, чтоб не совсем отчаиваться, утешают себя пословицею, что "утро вечера мудренее", которая иногда и сбывается...Островский.
Не было ни гроша и вдруг алтын. 5, 8. Конец.Ср. Ну, ступай, спать... Утро вечера мудренее"... Ступай же, спи...П.П. Мельников. В лесах. 1, 12.Ср. Подождем до завтра... La nuit porte conseil. До свидания. Я приду к вам пораньше утром, а вы подумайте...Достоевский. Село Степанчиково. 1, 10.Ср. Bessrer Rath kommt über Nacht.Lessing. Emilia Galotti. 4, 3. Orsina.Ср. La nuit porte conseil.Ср. Consulter l'oreiller.Ср. In crastinum seria.Серьезное — на завтра!Corn. Nepos in Pelop. 3.Ср. In nocte consilium.Ср. εν νυκτι βουλη.В ночной тиши лучше обсуждать.Plutarch. in Symposiacis. 17, 9 (Plato).
